station_name,lat,lng
Michigan Ave & 113th St,41.689048767089844,-87.62078857421875
Michigan Ave & 114th St,41.687015533447266,-87.62105560302734
Michigan Ave & 119th St,41.68000030517578,-87.62000274658203
Michigan Ave & 14th St,41.86405944824219,-87.62372589111328
Michigan Ave & 18th St,41.85781478881836,-87.62454986572266
Michigan Ave & 71st St,41.76528549194336,-87.62174987792969
Michigan Ave & 8th St,41.872772216796875,-87.62397766113281
Michigan Ave & Ida B Wells Dr,41.876243591308594,-87.62442779541016
Michigan Ave & Jackson Blvd,41.87784957885742,-87.62407684326172
Michigan Ave & Lake St,41.886024475097656,-87.62411499023438
Michigan Ave & Madison St,41.88213348388672,-87.6251220703125
Michigan Ave & Oak St,41.90095901489258,-87.623779296875
Michigan Ave & Pearson St,41.89765930175781,-87.6235122680664
Michigan Ave & Washington St,41.88398361206055,-87.62468719482422
Midway Orange Line,41.78691864013672,-87.73892211914062
Mies van der Rohe Way & Chestnut St,41.89858627319336,-87.62191772460938
Mies van der Rohe Way & Chicago Ave,41.89694595336914,-87.62175750732422
Millard Ave & 26th St,41.84453201293945,-87.7159194946289
Millennium Park,41.88103103637695,-87.62408447265625
Milwaukee Ave & Addison St,41.95000076293945,-87.73999786376953
Milwaukee Ave & Agatite Ave,41.96149826049805,-87.75489044189453
Milwaukee Ave & Ainslie St,41.96860885620117,-87.76107788085938
Milwaukee Ave & Cuyler Ave,41.9544677734375,-87.74959564208984
Milwaukee Ave & Diversey Ave,41.93000030517578,-87.70999908447266
Milwaukee Ave & Fullerton Ave,41.91999816894531,-87.69999694824219
Milwaukee Ave & Grand Ave,41.891578674316406,-87.64838409423828
Milwaukee Ave & Haussen Ct,41.939998626708984,-87.72000122070312
Milwaukee Ave & Rockwell St,41.920196533203125,-87.69265747070312
Milwaukee Ave & School St,41.939998626708984,-87.7300033569336
Milwaukee Ave & Wabansia Ave,41.91261672973633,-87.68138885498047
Monitor Ave & Division St,41.901920318603516,-87.77178192138672
Monticello Ave & Belmont Ave,41.939998626708984,-87.72000122070312
Monticello Ave & Chicago Ave,41.900001525878906,-87.72000122070312
Monticello Ave & Irving Park Rd,41.95400619506836,-87.71913146972656
Monticello Ave & Lawrence Ave,41.968204498291016,-87.71954345703125
Montrose Harbor,41.96398162841797,-87.63818359375
Morgan Ave & 14th Pl,41.86237716674805,-87.65106201171875
Morgan St & 103rd St,41.709999084472656,-87.6500015258789
Morgan St & 18th St,41.85808563232422,-87.65106964111328
Morgan St & 31st St,41.837799072265625,-87.65113830566406
Morgan St & 87th St,41.7400016784668,-87.6500015258789
Morgan St & 95th St,41.720001220703125,-87.6500015258789
Morgan St & Lake St,41.88548278808594,-87.65230560302734
Morgan St & Lake St*,41.88549041748047,-87.65229034423828
Morgan St & Pershing Rd,41.823612213134766,-87.65093231201172
Morgan St & Polk St,41.87173843383789,-87.65103149414062
Mozart Elementary School,41.91999816894531,-87.72000122070312
Mozart St & 55th St,41.79375076293945,-87.69471740722656
Mozart St & 79th St,41.74970245361328,-87.69391632080078
Mozart St & Jackson Blvd,41.880001068115234,-87.69999694824219
Mt Greenwood Library - North,41.689998626708984,-87.69999694824219
Mt Greenwood Library - South,41.689998626708984,-87.69999694824219
Mulligan Ave & Archer Ave,41.79296112060547,-87.780517578125
Mulligan Ave & Wellington Ave,41.93000030517578,-87.77999877929688
Museum of Science and Industry,41.79172897338867,-87.58394622802734
Muskegon Ave & 89th St,41.72999954223633,-87.55999755859375
N Carpenter St & W Lake St,41.88999938964844,-87.6500015258789
N Clark St & W Elm St,41.90290069580078,-87.63127899169922
N Damen Ave & W Chicago Ave,41.900001525878906,-87.68000030517578
N Green St & W Lake St,41.88999938964844,-87.6500015258789
N Hampden Ct & W Diversey Ave,41.93000030517578,-87.63999938964844
N Narragansett Ave & Grand Ave,41.91999816894531,-87.77999877929688
N Paulina St & Lincoln Ave,41.939998626708984,-87.66999816894531
N Sheffield Ave & W Wellington Ave,41.939998626708984,-87.6500015258789
N Shore Channel Trail & Argyle Ave,41.970001220703125,-87.69999694824219
N Shore Channel Trail & Argyle St,41.970001220703125,-87.69999694824219
N Southport Ave & W Newport Ave,41.939998626708984,-87.66000366210938
NEW HASTINGS ,41.86360549926758,-87.67976379394531
Nagle Ave & Belmont Ave,41.93851852416992,-87.787353515625
Narragansett & Irving Park,41.95000076293945,-87.79000091552734
Narragansett & McLean,41.91999816894531,-87.79000091552734
Narragansett & Wrightwood,41.93000030517578,-87.79000091552734
Narragansett Ave & Fullerton Ave,41.91999816894531,-87.77999877929688
Narragansett Ave & McLean Ave,41.91590118408203,-87.78511047363281
Narragansett Ave & Montrose Ave,41.95997619628906,-87.78692626953125
Narragansett Ave & North Ave,41.90950012207031,-87.784912109375
Narragansett Ave & School St,41.939998626708984,-87.79000091552734
Narragansett Ave & Wrightwood Ave,41.92729187011719,-87.78523254394531
Neva Ave & Grand Ave,41.91999816894531,-87.80000305175781
New England Ave & Grace St,41.95000076293945,-87.80000305175781
New St & Illinois St,41.890846252441406,-87.61861419677734
NewHastings,41.85342788696289,-87.70062255859375
Newcastle Ave & Belden Ave,41.91999816894531,-87.80000305175781
Newcastle Ave & Belmont Ave,41.939998626708984,-87.80000305175781
Newcastle Ave & Irving Park Rd,41.95256042480469,-87.79754638671875
Newcastle Ave & Wellington Ave,41.93000030517578,-87.80000305175781
Newland Ave & Diversey Ave,41.93000030517578,-87.80000305175781
Noble St & Milwaukee Ave,41.90068054199219,-87.66259765625
Noble St & Milwaukee Ave (Temp),41.89984130859375,-87.66146087646484
Nordica & Medill,41.91999816894531,-87.80000305175781
Nordica Ave & Medill Ave,41.922271728515625,-87.80201721191406
Normal Ave & 72nd St,41.7599983215332,-87.63999938964844
Normal Ave & Archer Ave,41.849525451660156,-87.64059448242188
North Ave & New England Ave,41.90999984741211,-87.80000305175781
North Boundary Park,42.013031005859375,-87.70890808105469
Oak Park & Wellington,41.93000030517578,-87.80000305175781
Oakley Ave & Irving Park Rd,41.954341888427734,-87.68608093261719
Oakley Ave & Touhy Ave,42.0123405456543,-87.68824005126953
Oconto Ave & Belmont Ave,41.93783187866211,-87.80787658691406
Ogden Ave & Chicago Ave,41.8963623046875,-87.65406036376953
Ogden Ave & Congress Pkwy,41.8750114440918,-87.67327880859375
Ogden Ave & Race Ave,41.89179611206055,-87.65875244140625
Ogden Ave & Roosevelt Rd,41.86650085449219,-87.68470001220703
Oglesby Ave & 100th St,41.71339797973633,-87.56584167480469
Oglesby Ave & 105th St,41.70000076293945,-87.55999755859375
Oglesby Ave & 95th St,41.720001220703125,-87.56999969482422
Oketo Ave & Addison,41.94489669799805,-87.8119125366211
Oketo Ave & Addison St,41.939998626708984,-87.80999755859375
Oketo Ave & Belmont Ave,41.939998626708984,-87.80999755859375
Oleander Ave & Addison St,41.95000076293945,-87.81999969482422
Olive Harvey College,41.70957946777344,-87.5902328491211
Orange & Addison,41.939998626708984,-87.81999969482422
Orange Ave & Addison St,41.94485092163086,-87.82422637939453
Oriole Ave & Irving Park Rd,41.952239990234375,-87.81697082519531
Orleans St & Chestnut St (NEXT Apts),41.8982048034668,-87.63753509521484
Orleans St & Elm St,41.902923583984375,-87.6377182006836
Orleans St & Hubbard St,41.89002990722656,-87.6366195678711
Orleans St & Merchandise Mart Plaza,41.88824462890625,-87.63639068603516
Orville T Bright School,41.70000076293945,-87.55999755859375
Overhill Ave & Belmont Ave,41.93798828125,-87.81915283203125
Ozark Ave & Addison St,41.939998626708984,-87.81999969482422
Panama Ave & Grace St,41.95000076293945,-87.83000183105469
Parkside Ave & Armitage Ave,41.91999816894531,-87.7699966430664
Parnell Ave & 127th St,41.66337966918945,-87.63429260253906
Paulina Ave & 87th St,41.73563003540039,-87.66551971435547
Paulina Ave & North Ave,41.909854888916016,-87.66992950439453
Paulina St & 18th St,41.85790252685547,-87.66874694824219
Paulina St & Flournoy St,41.87295150756836,-87.66912841796875
Paulina St & Howard St,42.01915740966797,-87.67357635498047
Paulina St & Montrose Ave,41.96150588989258,-87.67138671875
Penn Elementary School / KIPP Ascend Middle School,41.86000061035156,-87.72000122070312
Peoria St & Jackson Blvd,41.87763977050781,-87.64962005615234
Perry Ave & 108th Pl,41.70000076293945,-87.62999725341797
Perry Ave & 69th St,41.76929473876953,-87.6281967163086
Pershing Rd & Sacramento Ave,41.82258224487305,-87.69941711425781
Peterson/Ridge Metra,41.991798400878906,-87.67488861083984
Phillips Ave & 79th St,41.7518196105957,-87.5652084350586
Phillips Ave & 83rd St,41.744529724121094,-87.5650634765625
Pine Ave & Division St,41.90186309814453,-87.7638168334961
Pine Grove Ave & Irving Park Rd,41.954383850097656,-87.64804077148438
Pine Grove Ave & Waveland Ave,41.9494743347168,-87.64645385742188
Ping Tom Park (East),41.85799026489258,-87.63194274902344
Piotrowski Park,41.84000015258789,-87.7300033569336
Pittsburgh Ave & Irving Park,41.95000076293945,-87.83000183105469
Pittsburgh Ave & Irving Park Rd,41.951995849609375,-87.83295440673828
Plainfield & Irving Park,41.95000076293945,-87.83000183105469
Plainfield Ave & Irving Park Rd,41.95000076293945,-87.83000183105469
Portage Park,41.95606994628906,-87.76471710205078
Prairie Ave & 43rd St,41.81665802001953,-87.61941528320312
Prairie Ave & 47th St - midblock,41.810001373291016,-87.62000274658203
Prairie Ave & Garfield Blvd,41.79485321044922,-87.61869049072266
Princeton Ave & 43rd St,41.81999969482422,-87.62999725341797
Princeton Ave & 47th St,41.80931854248047,-87.6334457397461
Princeton Ave & 95th St,41.72174835205078,-87.63075256347656
Princeton Ave & Garfield Blvd,41.79498291015625,-87.63312530517578
Prospect Sq & 91st St,41.728233337402344,-87.66752624511719
Pubic Rack - Pulaski Rd & 41st,41.81999969482422,-87.72000122070312
Public  Rack - Albany Ave & 63rd St,41.779998779296875,-87.69999694824219
Public Rack - 10101 S Stony Island Ave,41.70838165283203,-87.58145141601562
Public Rack - 10557 S Western Ave,41.70000076293945,-87.68000030517578
Public Rack - 111th St - Morgan Park Metra,41.689998626708984,-87.66999816894531
Public Rack - 2302 S Pulaski Rd,41.84943771362305,-87.72480010986328
Public Rack - 4810 Keeler Ave,41.96826934814453,-87.7330322265625
Public Rack - 532 E 43rd St,41.81999969482422,-87.61000061035156
Public Rack - 53rd St & Indiana Ave,41.79825210571289,-87.62085723876953
Public Rack - 56th St & Mulligan Ave,41.79050827026367,-87.7799301147461
Public Rack - 61st St & Melvina Ave,41.780826568603516,-87.77999877929688
Public Rack - 63rd & Western Ave N,41.779998779296875,-87.68000030517578
Public Rack - 63rd & Western Ave S,41.779197692871094,-87.68358612060547
Public Rack - 63rd Pl & Narraganssett Ave,41.77658462524414,-87.78207397460938
Public Rack - 63rd St and Nagle Ave,41.777523040771484,-87.7822265625
Public Rack - 82nd st & Kedzie Ave,41.74325942993164,-87.70235443115234
Public Rack - 83rd Pl & Kedzie Ave N,41.7400016784668,-87.69999694824219
Public Rack - 85th Pl & Pulaski Rd,41.737388610839844,-87.7213363647461
Public Rack - Abbott Park,41.72163009643555,-87.62273406982422
Public Rack - Ada St & 117th St,41.681129455566406,-87.65506744384766
Public Rack - Ada St & 119th St,41.67732620239258,-87.65461730957031
Public Rack - Ada St & 79th St,41.75052261352539,-87.6572494506836
Public Rack - Ada St & 95th St,41.721580505371094,-87.65612030029297
Public Rack - Aida Food Market,41.74980545043945,-87.64415740966797
Public Rack - Al Raby School,41.88999938964844,-87.70999908447266
Public Rack - Albany Ave & 103rd St,41.70674514770508,-87.7000503540039
Public Rack - Albany Ave & 63rd St,41.779998779296875,-87.69999694824219
Public Rack - Archer Park,41.79999923706055,-87.73999786376953
Public Rack - Artesian & 71st,41.764827728271484,-87.68443298339844
Public Rack - Ashland Ave & 45th St,41.810001373291016,-87.66000366210938
Public Rack - Ashland Ave & 46th St,41.810482025146484,-87.6654052734375
Public Rack - Ashland Ave & 63rd St,41.77883529663086,-87.66429138183594
Public Rack - Ashland Ave & 71st St,41.77000045776367,-87.66000366210938
Public Rack - Ashland Ave & 74th St,41.75962829589844,-87.66374969482422
Public Rack - Ashland Ave & 76th St,41.755958557128906,-87.66390991210938
Public Rack - Ashland Ave & 83rd St,41.7400016784668,-87.66000366210938
Public Rack - Ashland Ave & 91st St,41.728416442871094,-87.66275024414062
Public Rack - Austin & 62nd,41.77956008911133,-87.77143859863281
Public Rack - Austin & Higgins,41.970001220703125,-87.77784729003906
Public Rack - Austin Ave & Archer Ave,41.790000915527344,-87.7699966430664
Public Rack - Austin Ave & Roscoe St,41.939998626708984,-87.77999877929688
Public Rack - Austin Ave & Wellington Ave,41.939998626708984,-87.77999877929688
Public Rack - Austin Ave & Wrightwood Ave,41.93000030517578,-87.77999877929688
Public Rack - Austin Blvd & North Ave,41.90928268432617,-87.7756118774414
Public Rack - Austin Branch Chicago Public Library,41.88999938964844,-87.7699966430664
Public Rack - Ave N & 106th St,41.70261764526367,-87.53874206542969
Public Rack - Avenue J & 102nd St,41.709991455078125,-87.5343017578125
Public Rack - Avenue J & 106th St,41.70261001586914,-87.53353118896484
Public Rack - Avenue J & 112th St,41.691741943359375,-87.53433990478516
Public Rack - Avenue M & 132nd St,41.65569305419922,-87.53759765625
Public Rack - Avers & Granville,41.99374771118164,-87.72509765625
Public Rack - Avers & Lawrence,41.96841812133789,-87.72445678710938
Public Rack - Avers Ave & Archer Ave,41.79999923706055,-87.72000122070312
Public Rack - Avers Ave & Irving Park Rd,41.95000076293945,-87.72000122070312
Public Rack - Avers Ave & Ogden Ave,41.849998474121094,-87.72000122070312
Public Rack - Avondale Ave & Addison St,41.95000076293945,-87.72000122070312
Public Rack - Back of the Yards Park,41.80424880981445,-87.65769958496094
Public Rack - Baltimore Ave & 132nd St,41.65520095825195,-87.54694366455078
Public Rack - Baltimore Ave & 133rd St,41.650001525878906,-87.55000305175781
Public Rack - Baltimore Ave & 134th St,41.6513671875,-87.54728698730469
Public Rack - Bell Ave & 95th St,41.720001220703125,-87.68000030517578
Public Rack - Bensley Ave & 103rd St,41.709999084472656,-87.55999755859375
Public Rack - Bernard St & Foster Ave,41.97563552856445,-87.71267700195312
Public Rack - Bishop St & 46th St,41.809940338134766,-87.6615219116211
Public Rack - Bishop St & 81st St,41.745826721191406,-87.65985107421875
Public Rack - Brainerd Park,41.72999954223633,-87.6500015258789
Public Rack - Brandon Ave & 91st St,41.72999954223633,-87.54664611816406
Public Rack - Brighton Park Branch Chicago Library,41.81999969482422,-87.69999694824219
Public Rack - Brooks Park,42.00441360473633,-87.80706024169922
Public Rack - Bryn Mawr Ave & Milwaukee Ave,41.982933044433594,-87.7744369506836
Public Rack - Bryn Mawr Ave & Spaulding Ave,41.98309326171875,-87.71158599853516
Public Rack - Buffalo Ave & 133rd St,41.650001525878906,-87.54354095458984
Public Rack - Buffalo Ave & 89th St,41.72999954223633,-87.54446411132812
Public Rack - California & 71st,41.7599983215332,-87.69000244140625
Public Rack - California & 87th,41.735694885253906,-87.69220733642578
Public Rack - California Ave & Cortez St,41.900001525878906,-87.69999694824219
Public Rack - California Ave & Devon Ave - NE,42.0,-87.69999694824219
Public Rack - California Ave & Devon Ave - NW,42.0,-87.69999694824219
Public Rack - California Ave & Marquette Rd,41.77000045776367,-87.69000244140625
Public Rack - California Ave & Ogden Ave,41.86000061035156,-87.69999694824219
Public Rack - California Ave & Pershing Rd,41.81999969482422,-87.69000244140625
Public Rack - California Ave & Touhy Ave - NW,42.0099983215332,-87.69999694824219
Public Rack - California Ave & Touhy Ave - SW,42.0099983215332,-87.69999694824219
Public Rack - California Ave & Touhy Ave - midblock,42.01200866699219,-87.70063781738281
Public Rack - Calumet Ave & 103rd St,41.707061767578125,-87.61544799804688
Public Rack - Calumet Ave & 133rd St,41.65397644042969,-87.61422729492188
Public Rack - Calumet Ave & 51st St,41.79999923706055,-87.62000274658203
Public Rack - Calumet Ave & 71st St,41.76548385620117,-87.61698150634766
Public Rack - Calumet Ave & Garfield Blvd,41.79488754272461,-87.61768341064453
Public Rack - Campbell Ave & Pratt Blvd,42.005069732666016,-87.69264221191406
Public Rack - Canfield & Victoria,41.98506546020508,-87.82317352294922
Public Rack - Canty Elementary School,41.94756317138672,-87.82930755615234
Public Rack - Central & Berteau,41.956871032714844,-87.76737213134766
Public Rack - Central & Leland,41.96540832519531,-87.76734161376953
Public Rack - Central & Prescott,41.992794036865234,-87.76558685302734
Public Rack - Central Ave & Adams St,41.878265380859375,-87.76488494873047
Public Rack - Central Ave & Corcoran Pl,41.88999938964844,-87.7699966430664
Public Rack - Central Ave & George St,41.93000030517578,-87.7699966430664
Public Rack - Central Ave & Lawrence Ave,41.967864990234375,-87.76759338378906
Public Rack - Central Ave & North Ave,41.90999984741211,-87.7699966430664
Public Rack - Central Ave & Pensacola Ave,41.960025787353516,-87.76713562011719
Public Rack - Central Park & Bryn Mawr,41.982872009277344,-87.71959686279297
Public Rack - Central Park & Peterson,41.99009323120117,-87.71875
Public Rack - Central Park Ave & 16th St,41.85893630981445,-87.72000122070312
Public Rack - Central Park Ave & Fillmore St,41.86806106567383,-87.71539306640625
Public Rack - Central Park Ave & Fulton Blvd,41.88615036010742,-87.72000122070312
Public Rack - Central Park Ave & Ogden Ave,41.849998474121094,-87.72000122070312
Public Rack - Champlain Ave & 134th St,41.65740966796875,-87.60670471191406
Public Rack - Champlain Ave & 65th St,41.779998779296875,-87.61000061035156
Public Rack - Chappel Ave & 71st St,41.76626205444336,-87.58000183105469
Public Rack - Chase Ave & Touhy Ave - NE,42.0099983215332,-87.69000244140625
Public Rack - Chase Ave & Touhy Ave - NW,42.0099983215332,-87.69000244140625
Public Rack - Chopin Park,41.939998626708984,-87.76000213623047
Public Rack - Christiana & Lincoln,41.9900016784668,-87.71269226074219
Public Rack - Christiana Ave & 55th St,41.790000915527344,-87.70999908447266
Public Rack - Christiana Ave & Archer Ave,41.810001373291016,-87.70999908447266
Public Rack - Christiana Ave & Belmont Ave,41.939998626708984,-87.70999908447266
Public Rack - Christiana Ave & Bryn Mawr Ave,41.97999954223633,-87.70999908447266
Public Rack - Christiana Ave & Lawrence Ave,41.970001220703125,-87.70999908447266
Public Rack - Cicero & 64th,41.77642822265625,-87.7425308227539
Public Rack - Cicero & Rosemont,41.99567413330078,-87.74856567382812
Public Rack - Cicero Ave & Altgeld St,41.93000030517578,-87.75
Public Rack - Cicero Ave & Belle Plaine Ave,41.955623626708984,-87.74752044677734
Public Rack - Cicero Ave & Cortland St - midblock,41.91999816894531,-87.75
Public Rack - Cicero Ave & Le Moyne St - midblock,41.90999984741211,-87.75
Public Rack - Cicero Ave & North Ave,41.90999984741211,-87.75
Public Rack - Cicero Ave & Roscoe St,41.939998626708984,-87.75
Public Rack - Cicero Ave & Wellington Ave,41.939998626708984,-87.75
Public Rack - Cicero Ave & Wrightwood Ave,41.93000030517578,-87.75
Public Rack - Claremont Ave & 71st St,41.7599983215332,-87.68000030517578
Public Rack - Clyde Ave & 87th St,41.73714828491211,-87.57318878173828
Public Rack - Colfax Ave & 83rd St,41.7400016784668,-87.55999755859375
Public Rack - Columbus & 79th,41.74924087524414,-87.70438385009766
Public Rack - Commercial Ave & 89th St,41.72999954223633,-87.55000305175781
Public Rack - Corliss Ave & 103rd St,41.70762252807617,-87.60355377197266
Public Rack - Cornell Ave & 87th Pl,41.7400016784668,-87.58000183105469
Public Rack - Cottage Grove & 84th St,41.74195861816406,-87.6048355102539
Public Rack - Cottage Grove & 85th St,41.7400016784668,-87.5999984741211
Public Rack - Cottage Grove & 86th St,41.738407135009766,-87.60482025146484
Public Rack - Cottage Grove Ave & 111th St,41.69264602661133,-87.60975646972656
Public Rack - Cottage Grove Ave & 75th St,41.75873947143555,-87.61000061035156
Public Rack - Cottage Grove Ave & 87th St,41.7400016784668,-87.61000061035156
Public Rack - Cottage Grove Ave & 89th Pl,41.73176574707031,-87.60489654541016
Public Rack - Cottage Grove Ave & 91st St,41.729461669921875,-87.60380554199219
Public Rack - Cottage Grove Ave & 92nd St,41.727317810058594,-87.60478973388672
Public Rack - Cottage Grove Ave & 98th St,41.720001220703125,-87.5999984741211
Public Rack - Crandon Ave & 80th St,41.74943923950195,-87.56883239746094
Public Rack - Cumberland & Catherine,41.97736358642578,-87.83674621582031
Public Rack - Damen & 81st,41.75,-87.66999816894531
Public Rack - Damen & 87th,41.735984802246094,-87.6727066040039
Public Rack - Damen Ave & 47th St,41.80888366699219,-87.67513275146484
Public Rack - Damen Ave & 80th St,41.7483024597168,-87.67321014404297
Public Rack - Damen Ave & 84th St,41.74026107788086,-87.67324829101562
Public Rack - Delphina & Foster,41.97359848022461,-87.84109497070312
Public Rack - Devon Ave & Central Ave,41.9974365234375,-87.76417541503906
Public Rack - Devon Ave & Kinzua Ave,41.99739456176758,-87.76463317871094
Public Rack - Devon Ave & Minnehaha Ave (east),41.997432708740234,-87.76283264160156
Public Rack - Division St & Christiana Ave,41.900001525878906,-87.70999908447266
Public Rack - Drake Ave & Leland Ave,41.96598434448242,-87.71687316894531
Public Rack - East End Ave & 75th St,41.7599983215332,-87.58000183105469
Public Rack - East End Ave & 87th St,41.7400016784668,-87.58000183105469
Public Rack - Eberhart Ave & 61st St,41.779998779296875,-87.61000061035156
Public Rack - Eggleston Ave & 115th St,41.689998626708984,-87.62999725341797
Public Rack - Eggleston Ave & 92nd St,41.72618103027344,-87.63465881347656
Public Rack - Eli Whitney Public School,41.84000015258789,-87.7300033569336
Public Rack - Elizabeth St & 115th St,41.684940338134766,-87.65265655517578
Public Rack - Ellis Ave & 132nd Pl,41.6551399230957,-87.59759521484375
Public Rack - Elston Ave & Gunnison St,41.96857833862305,-87.74057006835938
Public Rack - Elston Ave & Kenneth Ave,41.96761703491211,-87.73957061767578
Public Rack - Emerald Ave & 43rd St,41.8162727355957,-87.64459228515625
Public Rack - Emerald Ave & 45th St,41.812381744384766,-87.6446304321289
Public Rack - Evans Ave & 63rd St,41.7805061340332,-87.6075210571289
Public Rack - Ewing Ave & 101st St,41.71173095703125,-87.5350570678711
Public Rack - Ewing Ave & 102nd St,41.70989227294922,-87.53518676757812
Public Rack - Ewing Ave & 105th St,41.70419692993164,-87.53584289550781
Public Rack - Ewing Ave & 106th St,41.7023811340332,-87.54000091552734
Public Rack - Ewing Ave & 106th St NW,41.70000076293945,-87.54000091552734
Public Rack - Ewing Ave & 107th St,41.70000076293945,-87.54000091552734
Public Rack - Ewing Ave & 95th St,41.720001220703125,-87.54000091552734
Public Rack - Ewing Ave & 96th St N,41.72159957885742,-87.53556060791016
Public Rack - Ewing Ave & 96th St S,41.720001220703125,-87.54000091552734
Public Rack - Ewing Ave & 99th St,41.715919494628906,-87.54000091552734
Public Rack - Ewing Ave & Indianapolis Ave,41.71235275268555,-87.53545379638672
Public Rack - Exchange Ave & 73rd Pl,41.7599983215332,-87.55999755859375
Public Rack - Fairfield Ave & 63rd St,41.779998779296875,-87.69000244140625
Public Rack - Ford City Mall,41.75715255737305,-87.741455078125
Public Rack - Forest Glen & Peterson,41.98986053466797,-87.742919921875
Public Rack - Forest Glen Station ,41.97871017456055,-87.75552368164062
Public Rack - Forrestville Ave & 47th St,41.80931854248047,-87.61292266845703
Public Rack - Foster Ave & Drake Ave,41.9755744934082,-87.71778106689453
Public Rack - Francisco Ave & Touhy Ave,42.0099983215332,-87.69999694824219
Public Rack - Fullerton Ave & Lavergne Ave,41.91999816894531,-87.75
Public Rack - Fullerton Ave & Narragansett Ave,41.91999816894531,-87.79000091552734
Public Rack - Garfield Park Conservatory,41.88656234741211,-87.71673583984375
Public Rack - Grand Ave & Lawndale Ave,41.900001525878906,-87.72000122070312
Public Rack - Grand Ave & North Ave,41.90999984741211,-87.73999786376953
Public Rack - Green St & 103rd St,41.70664978027344,-87.64342498779297
Public Rack - Greenwood Ave & Lake Park Ave,41.81999969482422,-87.5999984741211
Public Rack - Haft Ave & Milwaukee Ave,41.99557876586914,-87.7863998413086
Public Rack - Hale Ave & 111th St,41.691932678222656,-87.67168426513672
Public Rack - Halsted St & 102nd St,41.70793914794922,-87.64317321777344
Public Rack - Halsted St & 109th St,41.695655822753906,-87.64280700683594
Public Rack - Halsted St & 111th St,41.691856384277344,-87.64249420166016
Public Rack - Halsted St & 113th St,41.68851089477539,-87.64250946044922
Public Rack - Halsted St & 41st St,41.819889068603516,-87.6500015258789
Public Rack - Halsted St & 63rd St,41.779945373535156,-87.6413803100586
Public Rack - Halsted St & 64th St,41.777435302734375,-87.64453125
Public Rack - Halsted St & 76th St,41.7599983215332,-87.63999938964844
Public Rack - Halsted St & 77th St,41.75374221801758,-87.64403533935547
Public Rack - Halsted St & 80th St,41.74817657470703,-87.64424133300781
Public Rack - Halsted St & 94th St,41.72344207763672,-87.64361572265625
Public Rack - Halsted St & 95th St - SE,41.720001220703125,-87.63999938964844
Public Rack - Halsted St & 95th St - SW,41.720001220703125,-87.64334869384766
Public Rack - Hamilton Ave & 95th St,41.720001220703125,-87.68000030517578
Public Rack - Hamilton Park,41.76331329345703,-87.6377944946289
Public Rack - Hamlin Ave & Chicago Ave,41.900001525878906,-87.72000122070312
Public Rack - Hamlin Ave & Fullerton Ave,41.91999816894531,-87.72000122070312
Public Rack - Hamlin Ave & Grand Ave,41.900001525878906,-87.72000122070312
Public Rack - Hamlin Ave & Madison St,41.880001068115234,-87.72000122070312
Public Rack - Hamlin Ave & Montrose Ave,41.959999084472656,-87.72000122070312
Public Rack - Harding Ave & 47th St,41.80767822265625,-87.72285461425781
Public Rack - Harlem & Palatine,41.995487213134766,-87.80705261230469
Public Rack - Harlem & Summerdale,41.97999954223633,-87.80999755859375
Public Rack - Harlem and W. 59th,41.78489685058594,-87.80146026611328
Public Rack - Harold Washington Park,41.79999923706055,-87.58000183105469
Public Rack - Harper Ave & 63rd St,41.78072738647461,-87.58790588378906
Public Rack - Harriet E Sayre Public School,41.91354751586914,-87.79875946044922
Public Rack - Harvard Ave & 119th St,41.68000030517578,-87.62999725341797
Public Rack - Harvey Ave & North Ave,41.90999984741211,-87.77999877929688
Public Rack - Hermitage & 83rd St,41.7400016784668,-87.66999816894531
Public Rack - Hiawatha & Mendota,42.006988525390625,-87.77800750732422
Public Rack - Hiawatha Ave & Minnehaha Ave,41.9995231628418,-87.76049041748047
Public Rack - Hiawatha Park,41.939998626708984,-87.83000183105469
Public Rack - Higgins Ave & Neva Ave,41.97999954223633,-87.80999755859375
Public Rack - Holbrook St & Milwaukee Ave,41.992271423339844,-87.7833023071289
Public Rack - Hollywood Park,41.989288330078125,-87.71182250976562
Public Rack - Homan & 77th,41.75345993041992,-87.70696258544922
Public Rack - Homan & 79th,41.75,-87.70999908447266
Public Rack - Homan Ave & 26th St,41.84000015258789,-87.70999908447266
Public Rack - Homan Ave & 62nd Pl,41.779666900634766,-87.70999908447266
Public Rack - Homan Ave & Lake St,41.880001068115234,-87.71116638183594
Public Rack - Homan Ave & Roosevelt,41.869998931884766,-87.70999908447266
Public Rack - Homewood Ave & Monterey Ave,41.69169235229492,-87.67015838623047
Public Rack - Horner & 85th,41.73930358886719,-87.66999816894531
Public Rack - Houston Ave & 130th St,41.65896224975586,-87.54853057861328
Public Rack - Houston Ave & 131st St,41.65999984741211,-87.55000305175781
Public Rack - Houston Ave & 91st St,41.72996520996094,-87.55000305175781
Public Rack - Hoyne Ave & 110th Pl,41.689998626708984,-87.66999816894531
Public Rack - Hoyne Ave & 51st St,41.79999923706055,-87.68000030517578
Public Rack - Hyde Park Blvd & 53rd St,41.799468994140625,-87.5842056274414
Public Rack - Hyde Park Blvd & 55th St,41.79499816894531,-87.58411407470703
Public Rack - Imlay & Milwaukee,41.99898147583008,-87.78956604003906
Public Rack - Independence Blvd & Roosevelt,41.869998931884766,-87.72000122070312
Public Rack - Indiana Ave & 111th St,41.692535400390625,-87.61771392822266
